wdid,structureName,streamMile,latitude,longitude,adminNumber,netAbsolute
3600868,WESTLAKE DITCH,0.93,39.856933,-106.286922,14929,4
3600868,WESTLAKE DITCH,0.93,39.856933,-106.286922,16588,2
3600868,WESTLAKE DITCH,0.93,39.856933,-106.286922,19413,3
3600868,WESTLAKE DITCH,0.93,39.856933,-106.286922,20696,2
3600869,WEST TENMILE DITCH,1.8,39.500469,-106.164415,33306,0
3600871,WHATLEY NO 1 DITCH,0.95,39.52115,-106.066489,30184.2278,0
3600871,WHATLEY NO 1 DITCH,0.95,39.52115,-106.066489,30184.23619,0
3600871,WHATLEY NO 1 DITCH,0.95,39.52115,-106.066489,30184.23875,0
3600871,WHATLEY NO 1 DITCH,0.95,39.52115,-106.066489,30184.23892,0
3600871,WHATLEY NO 1 DITCH,0.95,39.52115,-106.066489,30184.23953,4
3600872,WHATLEY NO 2 DITCH,0.95,39.525941,-106.067726,30184.2278,1
3600872,WHATLEY NO 2 DITCH,0.95,39.525941,-106.067726,30184.23619,0
3600872,WHATLEY NO 2 DITCH,0.95,39.525941,-106.067726,30184.23875,0
3600872,WHATLEY NO 2 DITCH,0.95,39.525941,-106.067726,30184.23892,0
3600872,WHATLEY NO 2 DITCH,0.95,39.525941,-106.067726,30184.23953,0
3600873,WHATLEY NO 3 DITCH,1.44,39.519621,-106.076924,30184.2278,0
3600873,WHATLEY NO 3 DITCH,1.44,39.519621,-106.076924,30184.23619,0
3600873,WHATLEY NO 3 DITCH,1.44,39.519621,-106.076924,30184.23875,1
3600873,WHATLEY NO 3 DITCH,1.44,39.519621,-106.076924,30184.23892,0
3600873,WHATLEY NO 3 DITCH,1.44,39.519621,-106.076924,30184.23953,0
3600874,WHATLEY NO 4 DITCH,0.92,39.525312,-106.065587,30184.2278,0
3600874,WHATLEY NO 4 DITCH,0.92,39.525312,-106.065587,30184.23619,1
3600874,WHATLEY NO 4 DITCH,0.92,39.525312,-106.065587,30184.23875,0
3600874,WHATLEY NO 4 DITCH,0.92,39.525312,-106.065587,30184.23892,0
3600874,WHATLEY NO 4 DITCH,0.92,39.525312,-106.065587,30184.23953,0
3600875,WHATLEY NO 5 DITCH,0.88,39.521637,-106.064519,30184.2278,0
3600875,WHATLEY NO 5 DITCH,0.88,39.521637,-106.064519,30184.23619,0
3600875,WHATLEY NO 5 DITCH,0.88,39.521637,-106.064519,30184.23875,0
3600875,WHATLEY NO 5 DITCH,0.88,39.521637,-106.064519,30184.23892,1
3600875,WHATLEY NO 5 DITCH,0.88,39.521637,-106.064519,30184.23953,0
3600876,WILLIAMSON DITCH,10.94,39.929388,-106.354128,31563,3.51
3600876,WILLIAMSON DITCH,10.94,39.929388,-106.354128,32075.17319,1.49
3600881,GREEN MTN HYDRO-ELECTRIC,15.56,39.878686,-106.33283,31258,1726
3600883,BEAR TRAP SPRING,,39.98251,-106.445625,44925.22279,0.0067
3600885,BLUE RIVER GALLERY & PIPELINE,58.55,39.455766,-106.031133,39334,1.86
3600887,BREWER MINE SPRING NO 1,,39.464527,-106.001434,44194.4366,0
3600888,BREWER SPRING NO 2,,39.46763,-105.996331,44194.4366,0
3600889,BUFFALO MOUNTAIN GALLERY,43.84,39.626805,-106.072187,33289,0
3600889,BUFFALO MOUNTAIN GALLERY,43.84,39.626805,-106.072187,43831,2.637
3600891,BVR NO 1 SPG & COLL SYS,,39.945049,-106.308365,44559.43707,0.132
3600892,CARPENTER SPRING,,39.98003,-106.426202,44925.22279,0.0067
3600893,CHICAGO LODE TUNNEL SPG,,39.530511,-106.132329,44559.43798,0.015
3600895,CORONET SPG AND PL,,39.428859,-106.031363,41035,1.39
3600896,COX SPRING,,39.96952,-106.429532,44925.22279,0.0264
3600897,CULBREATH DITCH NO 1,0.36,39.844164,-106.228091,45446,1
3600898,CULBREATH DITCH NO 2,0.38,39.844168,-106.227741,45446,1
3600900,FRIDAY TUNNEL,4.04,39.486211,-105.981256,44787,0.033
3600902,HAWK SPRING,,39.761006,-106.133208,45630,0.018
3600903,HIGH DITCH,7.82,39.955273,-106.425442,45210,2
3600906,KEYSTONE MUNICIPAL DIV 1,4.56,39.601812,-105.980288,44559.44502,0
3600907,KEYSTONE MUNICIPAL DIV 2,11.36,39.597622,-105.875408,44559.4452,0
3600908,KEYSTONE SNOWLINE DITCH,6.46,39.606727,-105.951586,43785,0
3600908,KEYSTONE SNOWLINE DITCH,6.46,39.606727,-105.951586,44528,0
3600908,KEYSTONE SNOWLINE DITCH,6.46,39.606727,-105.951586,44925.44721,2.5
3600908,KEYSTONE SNOWLINE DITCH,6.46,39.606727,-105.951586,47847.47116,3.7
3600908,KEYSTONE SNOWLINE DITCH,6.46,39.606727,-105.951586,47968,1.1
3600908,KEYSTONE SNOWLINE DITCH,6.46,39.606727,-105.951586,48965,0
3600908,KEYSTONE SNOWLINE DITCH,6.46,39.606727,-105.951586,49563,0
3600909,KITZMILLER PIPELINE,23.13,39.833259,-106.224169,43220,0.01
3600912,TIGER RUN - BLUE RIVER DIVERSION,51.42,39.540059,-106.041084,29022.25372,0.33
3600912,TIGER RUN - BLUE RIVER DIVERSION,51.42,39.540059,-106.041084,29022.25372,19.55
3600912,TIGER RUN - BLUE RIVER DIVERSION,51.42,39.540059,-106.041084,56978.47982,0.11
3600912,TIGER RUN - BLUE RIVER DIVERSION,51.42,39.540059,-106.041084,57096,0
3600913,MEYERS SPRING NO 1,,39.965713,-106.437286,44925.22279,0.044
3600914,MEYERS SPRING NO 2,,39.967296,-106.44541,44925.22279,0.0067
3600915,PLANDEL PIPELINE,18.64,39.860388,-106.292189,42145,0.0222
3600916,PLYMOUTH SPRING,,39.585849,-105.87004,44559.36797,0.066
3600918,REVETTE SPRINGS,,39.53881,-106.028532,44925.17897,1.017
3600920,SAN TOY SPRING NO 1,,39.995993,-106.438049,44925.22279,0.1
3600921,SAN TOY SPRING NO 2,,39.990676,-106.434459,44925.22279,0.0067
3600922,SELLKE SPRING NO 1,,39.759828,-106.132194,44559.42733,0.017
3600923,SELLKE SPRING NO 2,,39.761157,-106.132499,44559.42733,0.016
3600924,SELLKE SPRING NO 3,,39.760323,-106.132112,44559.42733,0.022
3600926,TIGER RUN - SWAN RIVER DIVERSION 1,0.22,39.544594,-106.037707,29022.25372,0.33
3600926,TIGER RUN - SWAN RIVER DIVERSION 1,0.22,39.544594,-106.037707,29022.25372,24.55
3600926,TIGER RUN - SWAN RIVER DIVERSION 1,0.22,39.544594,-106.037707,56978.47982,0.11
3600926,TIGER RUN - SWAN RIVER DIVERSION 1,0.22,39.544594,-106.037707,57096,0.055
3600929,THIRTY NINE DEG N P&PL,64.05,39.392133,-106.048392,44559.42749,0.288
3600931,VER PLOEG SPRING,,39.553227,-106.038592,45290.41484,0.011
3600932,VIDLER TUNNEL DIV PT 1,5.64,39.623591,-105.792266,22965.22564,0
3600932,VIDLER TUNNEL DIV PT 1,5.64,39.623591,-105.792266,30951,0
3600932,VIDLER TUNNEL DIV PT 1,5.64,39.623591,-105.792266,32075.2578,0
3600934,WILLOW HILLS PIPELINE,18.64,39.861268,-106.291656,45926,0.025
3600934,WILLOW HILLS PIPELINE,18.64,39.861268,-106.291656,46020.45926,0.025
3600935,YUST SPRING NO 1,,40.002136,-106.390482,44559.11475,0.6
3600936,B AND L DITCH,0.54,39.494402,-106.055288,37324.29005,5
3600936,B AND L DITCH,0.54,39.494402,-106.055288,51864.49093,2
3600937,BLUE RIVER PARK PUMP STATION,44.3,39.623468,-106.066648,47775,0.4
3600938,KEYSTONE LAKE DITCH,5.57,39.605681,-105.964723,47481.45169,10
3600940,WHATLEY SPRING NO 2,,39.523576,-106.062544,48212.32506,0.044
3600941,HAMILTON CREEK DIVERSION,41.24,39.667365,-106.066647,48212.47643,0.15
3600943,KEYSTONE HYDRO POWER PROJECT,3,39.566206,-105.954047,48577.48036,0
3600944,SILVER CREEK PIPELINE,13.38,39.573642,-105.855314,48212.20279,1
3600945,HOAGLAND CANAL (SPRUCE),2.11,39.932981,-106.387015,12167,0
3600945,HOAGLAND CANAL (SPRUCE),2.11,39.932981,-106.387015,12249,0
3600945,HOAGLAND CANAL (SPRUCE),2.11,39.932981,-106.387015,12570,0
3600945,HOAGLAND CANAL (SPRUCE),2.11,39.932981,-106.387015,16329,0
3600945,HOAGLAND CANAL (SPRUCE),2.11,39.932981,-106.387015,22964.22029,5
3600946,HOAGLAND CANAL (BENTON),7.47,39.971087,-106.378277,22964.22029,3
3600946,HOAGLAND CANAL (BENTON),7.47,39.971087,-106.378277,24757.19966,0
3600946,HOAGLAND CANAL (BENTON),7.47,39.971087,-106.378277,24757.23124,0
3600946,HOAGLAND CANAL (BENTON),7.47,39.971087,-106.378277,32075.20026,0
3600946,HOAGLAND CANAL (BENTON),7.47,39.971087,-106.378277,32075.22924,0
3600946,HOAGLAND CANAL (BENTON),7.47,39.971087,-106.378277,33870,0
3600947,PEAK SEVEN PIPELINE,2.03,39.504186,-106.078023,44559.43402,0
3600947,PEAK SEVEN PIPELINE,2.03,39.504186,-106.078023,44925.44651,0
3600948,CHIYO HORIUCHI SPG NO 1,,39.422003,-106.04147,47035,0.033
3600949,FURMAN SEEPAGE & SPRINGS,,39.634001,-106.081259,47481.11116,0.1
3600950,HALLDORSON PIPELINE,16.67,39.871628,-106.306981,32354,0.119
3600950,HALLDORSON PIPELINE,16.67,39.871628,-106.306981,47116.46963,0.11
3600950,HALLDORSON PIPELINE,16.67,39.871628,-106.306981,47847.44559,0.18
3600953,LYNNE HORIUCHI SPG NO 3,,39.422003,-106.04147,47035,0.033
3600954,MAKOTO HORIUCHI SPG NO 2,,39.422003,-106.04147,47035,0.033
3600956,SPRING CREEK RANCH SPRING 1,,39.912106,-106.381021,47847,0
3600957,SPRING CREEK RANCH SPRING 2,,39.912158,-106.39049,47847,0
3600958,SPRING CREEK RANCH SPRING 3,,39.897601,-106.376243,47847,0
3600959,SPRING CREEK RANCH SPRING 4,,39.897626,-106.380981,47847,0
3600961,SWEETWATER DITCH,17.53,39.872129,-106.305716,47116.46933,1.2
3600962,WHITEFLOWER SPG & DITCH,,39.872273,-106.305724,47116.46933,0.2
3600963,BRECKENRIDGE RESERVOIR NO 2 FEEDER DITCH,0.03,39.475183,-106.047254,13027,12
3600963,BRECKENRIDGE RESERVOIR NO 2 FEEDER DITCH,0.03,39.475183,-106.047254,13027,6.776
3600964,BRECKENRIDGE RESERVOIR NO 1 FEEDER DITCH,0.04,39.473811,-106.058453,13027,12
3600964,BRECKENRIDGE RESERVOIR NO 1 FEEDER DITCH,0.04,39.473811,-106.058453,13027,5
3600966,NEW KUMNIG DITCH,2.53,39.832436,-106.300593,10423,0.5
3600966,NEW KUMNIG DITCH,2.53,39.832436,-106.300593,12327,0.35
3600966,NEW KUMNIG DITCH,2.53,39.832436,-106.300593,13011,2
3600966,NEW KUMNIG DITCH,2.53,39.832436,-106.300593,14020,0.87
3600966,NEW KUMNIG DITCH,2.53,39.832436,-106.300593,14032,3.5
3600966,NEW KUMNIG DITCH,2.53,39.832436,-106.300593,19492,0.333
3600982,TIGER RUN - SWAN RIVER DIVERSION 2,0.49,39.541217,-106.035492,29022.25372,0.23
3600982,TIGER RUN - SWAN RIVER DIVERSION 2,0.49,39.541217,-106.035492,29022.25372,15
3600982,TIGER RUN - SWAN RIVER DIVERSION 2,0.49,39.541217,-106.035492,56978.47982,0.11
3600982,TIGER RUN - SWAN RIVER DIVERSION 2,0.49,39.541217,-106.035492,57096,0.055
3600985,BLUE VALLEY RANCH HYDRO,8.06,39.963362,-106.358803,48212.47915,129
3600988,STOCK POND DITCH HDG A,1.25,39.651489,-106.099586,32075.24411,2.02
3600988,STOCK POND DITCH HDG A,1.25,39.651489,-106.099586,36437,3.75
3600988,STOCK POND DITCH HDG A,1.25,39.651489,-106.099586,51361,1
3600989,BRECKENRIDGE PIPELINE - AP,56.47,39.475256,-106.047186,47481.47131,0
3600991,INDEPENDENT BLUE (ACORN),0.91,39.769561,-106.134551,14397,0
3600991,INDEPENDENT BLUE (ACORN),0.91,39.769561,-106.134551,14793,0
3600991,INDEPENDENT BLUE (ACORN),0.91,39.769561,-106.134551,14884,0
3600991,INDEPENDENT BLUE (ACORN),0.91,39.769561,-106.134551,22965.22553,0
3600999,SPRING CREEK PIPELINE,2.29,39.911211,-106.382785,45290.28854,0.11
3601001,VALAER DITCH HDG 2,0.2,39.624557,-106.071663,33289,4.16
3601002,CLEAR CREEK DITCH HDG 2,2.56,39.89452,-106.25243,34071,0
3601003,CLEAR CREEK DITCH HDG 3,2.48,39.89484,-106.254459,34071,0
3601004,CLEAR CREEK DITCH HDG 4,1.44,39.887474,-106.276441,34071,0
3601005,DRY CREEK DITCH - HEADGATE NO 2,3.02,40.017993,-106.384844,36370,0
3601006,COLUMBUS DITCH (HDG 2),1.21,39.722912,-106.154263,48212.47999,3
3601008,BRECKENRIDGE PIPELINE,58.55,39.455547,-106.031443,47483,0
3601008,BRECKENRIDGE PIPELINE,58.55,39.455547,-106.031443,48577.47483,0
3601008,BRECKENRIDGE PIPELINE,58.55,39.455547,-106.031443,52067,0
3601009,SWAN RIVER WATER SYSTEM,1.32,39.531177,-106.028699,47847.4767,2.45
3601009,SWAN RIVER WATER SYSTEM,1.32,39.531177,-106.028699,47847.4767,0
3601009,SWAN RIVER WATER SYSTEM,1.32,39.531177,-106.028699,47905,0
3601009,SWAN RIVER WATER SYSTEM,1.32,39.531177,-106.028699,48577.4767,0
3601009,SWAN RIVER WATER SYSTEM,1.32,39.531177,-106.028699,52067,0
3601010,YONLEY I SPRING,,39.582224,-105.870141,49673.33237,0.001
3601011,KEYSTONE DITCH (MUNI),0.5,39.596382,-105.973468,47481.45169,0
3601012,LUSHER DITCH - DOT PLACER,62.02,39.415427,-106.0432,11146,0.2817
3601014,STRAIGHT CREEK CONDUIT PT 1 - ROBERTS TUNNEL,2.97,39.646899,-106.022055,39102,0
3601015,STRAIGHT CREEK CONDUIT PT 2 - ROBERTS TUNNEL,1.78,39.639258,-106.041369,39102,0
3601017,GIBERSON HIGHLINE DITCH,2.67,39.591004,-106.108074,17349,1
3601017,GIBERSON HIGHLINE DITCH,2.67,39.591004,-106.108074,30184.20269,2
3601017,GIBERSON HIGHLINE DITCH,2.67,39.591004,-106.108074,30184.23192,4
3601017,GIBERSON HIGHLINE DITCH,2.67,39.591004,-106.108074,30184.29036,3.5
3601018,HOAGLAND CANAL (DEEP CR),1.39,39.886683,-106.364094,22964.22029,25
3601019,HOAGLAND CANAL (SPRING),1.24,39.906001,-106.357107,22964.22029,2
3601020,HOAGLAND CANAL (CAMP CK),0.94,39.963901,-106.375697,22964.22029,0.5
3601021,KEYSTONE DITCH - EAST LATERAL,0.24,39.599558,-105.976098,32075.25018,2.36
3601023,LOWLINE NO 2 DITCH HDG 1,42.2,39.648279,-106.076715,33860,0
3601025,GOULD DITCH HEADGATE NO2,1.18,39.735543,-106.114691,32075.20088,1
3601027,NORTH ACORN DITCH HDG 2,1.86,39.772433,-106.11336,32075.17897,3.31
3601029,RANKIN NO 1 DITCH AP,3,39.64788,-106.022209,12191,0
3601030,SONDREGGER NO 5 D HDGT 2,1.55,39.687117,-106.075265,32075.18809,1.31
3601042,WAHLSTROM NO 1 DITCH HGT 2,1.46,39.752511,-106.170258,32075.19546,1
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,56.47,39.475301,-106.047175,11146,1
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,56.47,39.475301,-106.047175,11146,32.49
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,56.47,39.475301,-106.047175,16954,62.2
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,56.47,39.475301,-106.047175,16954,6.64
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,56.47,39.475301,-106.047175,50038.48023,8.1
3601044,BRECKENRIDGE SKI AREA PUMP PLANT & PIPELINE,56.47,39.475301,-106.047175,50038.48023,307
3601047,HOAGLAND CANAL (MARTIN),1.56,39.868347,-106.35274,22964.22029,10
3601048,HOAGLAND CANAL(N SPRING),1.15,39.913117,-106.363378,22964.22029,1
3601049,HOAGLAND CANAL(N SPRUCE),1.03,39.94267,-106.390511,22964.22029,2
3601051,FREMONT NO 1 DITCH - MIDDLE FORK,18.46,39.382771,-106.189022,29228.28284,20
3601052,FREMONT NO 1 DITCH - NORTH FORK,18.46,39.390063,-106.18082,29228.28284,20
3601053,ARAPAHOE BASIN SURFACE DIVERSION A,5.05,39.641621,-105.871452,51863,0.0225
3601053,ARAPAHOE BASIN SURFACE DIVERSION A,5.05,39.641621,-105.871452,52067,0
3601054,ARAPAHOE BASIN SURFACE DIVERSION B,11.1,39.641604,-105.871359,51863,0.0225
3601054,ARAPAHOE BASIN SURFACE DIVERSION B,11.1,39.641604,-105.871359,52067,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,15829,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,19875,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,22965.22553,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,23296.224,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,29022.25372,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,30184.16801,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,30184.23561,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,30951,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,32075.18444,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,32075.23561,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,32075.2578,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,33289,0
3601055,VIDLER TUNNEL UNIT HDGT A,5.64,39.623505,-105.791718,40020,2.8
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,15829,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,19875,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,22965.22553,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,23296.224,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,29022.25372,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,30184.16801,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,30184.23561,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,30951,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,32075.18444,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,32075.23561,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,32075.2578,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,33289,0
3601056,VIDLER TUNNEL UNIT HDGT B,5.74,39.624783,-105.793259,40020,7.6
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,15829,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,19875,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,22965.22553,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,23296.224,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,29022.25372,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,30184.16801,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,30184.23561,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,30951,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,32075.18444,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,32075.23561,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,32075.2578,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,33289,0
3601057,VIDLER TUNNEL UNIT HDGT C,5.77,39.624971,-105.794752,40020,0.4
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,15829,0
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,19875,0
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,22965.22564,1.5
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,30184.23561,0
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,30931,3
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,32075.18444,0
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,32075.23561,0
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,32075.2578,0.2
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,33289,12.96
3601058,VIDLER TUNNEL UNIT HDGT D,5.77,39.624925,-105.794891,40020,10.8
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,15829,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,19875,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,22965.22553,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,23296.224,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,29022.25372,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,30184.16801,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,30184.23561,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,30951,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,32075.18444,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,32075.23561,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,32075.2578,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,33289,0
3601059,VIDLER TUNNEL UNIT HDGT E,5.31,39.620108,-105.798227,40020,6.6
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,15829,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,19875,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,22965.22553,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,23296.224,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,29022.25372,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,30184.16801,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,30184.23561,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,30951,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,32075.18444,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,32075.23561,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,32075.2578,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,33289,0
3601060,VIDLER TUNNEL UNIT HDGT F,5.13,39.619114,-105.798646,40020,3.6
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,15829,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,19875,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,22965.22553,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,23296.224,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,29022.25372,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,30184.16801,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,30184.23561,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,30951,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,32075.18444,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,32075.23561,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,32075.2578,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,33289,0
3601061,VIDLER TUNNEL UNIT HDGT G,4.66,39.612512,-105.802275,40020,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,15829,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,19875,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,22965.22553,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,23296.224,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,29022.25372,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,30184.16801,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,30184.23561,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,30951,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,32075.18444,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,32075.23561,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,32075.2578,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,33289,0
3601062,VIDLER TUNNEL UNIT HDGT H,4.66,39.612392,-105.802716,40020,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,15829,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,19875,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,22965.22553,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,23296.224,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,29022.25372,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,30184.16801,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,30184.23561,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,30951,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,32075.18444,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,32075.23561,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,32075.2578,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,33289,0
3601063,VIDLER TUNNEL UNIT HDGT J,4.63,39.612489,-105.804278,40020,0
